transaction_id,customer_id,product_id,product_name,category,quantity_sold,unit_price,transaction_date,store_id,store_location,customer_age,customer_gender,customer_income,customer_loyalty_level,payment_method,promotion_applied,promotion_type,holiday_indicator,weekday
627,6280,251,Laptop,Electronics,4,523.09,01-06-2024 20:03,4,"New York, NY",55,Male,98130.79,Platinum,Debit Card,TRUE,BOGO,TRUE,Tuesday
628,5022,156,Laptop,Electronics,2,666.56,3/18/2024 7:20,3,"Chicago, IL",25,Other,53576.28,Silver,Debit Card,FALSE,BOGO,TRUE,Friday
629,2419,768,Tablet,Electronics,1,870.41,05-02-2024 00:35,14,"Chicago, IL",42,Female,87282.45,Bronze,Cash,FALSE,None,TRUE,Tuesday
630,5569,457,TV,Electronics,2,689.41,1/31/2024 10:49,10,"Miami, FL",64,Male,29296.03,Platinum,Cash,FALSE,Percentage Discount,FALSE,Tuesday
631,8385,137,Laptop,Appliances,1,1046.51,3/19/2024 14:10,12,"Los Angeles, CA",54,Other,63855.1,Gold,Debit Card,TRUE,Percentage Discount,TRUE,Wednesday
632,4995,248,Fridge,Electronics,4,856.84,03-01-2024 05:27,14,"Los Angeles, CA",54,Male,98313.58,Bronze,Credit Card,TRUE,Percentage Discount,FALSE,Saturday
633,8613,974,Headphones,Electronics,1,1061.2,08-03-2024 21:33,2,"Los Angeles, CA",28,Male,58689.08,Platinum,Cash,FALSE,None,FALSE,Friday
634,7209,133,Washing Machine,Electronics,4,1472.73,05-05-2024 17:51,12,"Miami, FL",64,Other,35417.12,Gold,Debit Card,TRUE,None,TRUE,Sunday
635,6511,783,Washing Machine,Electronics,3,489.31,8/16/2024 19:15,20,"Dallas, TX",63,Female,96835.55,Bronze,Credit Card,FALSE,None,TRUE,Monday
636,1470,691,Camera,Electronics,3,1950.11,8/13/2024 5:21,12,"Los Angeles, CA",47,Male,63417.24,Silver,Digital Wallet,TRUE,None,FALSE,Monday
637,9098,958,Fridge,Electronics,5,709.72,5/27/2024 4:55,13,"Los Angeles, CA",46,Male,109063.65,Platinum,Cash,FALSE,BOGO,FALSE,Sunday
638,6325,717,Camera,Appliances,3,1396.51,2/19/2024 0:51,7,"Miami, FL",61,Male,68016.95,Gold,Debit Card,FALSE,None,FALSE,Monday
639,3979,405,Camera,Appliances,2,75.88,07-10-2024 14:44,10,"Miami, FL",19,Male,29304.51,Gold,Digital Wallet,FALSE,None,FALSE,Wednesday
640,8988,439,Camera,Appliances,3,999.33,4/18/2024 16:02,8,"New York, NY",61,Other,113829.76,Platinum,Credit Card,TRUE,Percentage Discount,TRUE,Wednesday
641,4475,189,Camera,Appliances,4,510.44,6/15/2024 17:36,3,"New York, NY",50,Other,111117.48,Silver,Debit Card,FALSE,BOGO,FALSE,Tuesday
642,6813,150,TV,Electronics,3,248.04,1/15/2024 12:07,17,"Miami, FL",69,Female,36014.3,Platinum,Debit Card,TRUE,None,FALSE,Sunday
643,5232,211,Camera,Appliances,3,383.08,7/31/2024 17:34,2,"Dallas, TX",58,Other,116831.38,Bronze,Cash,FALSE,Percentage Discount,TRUE,Sunday
644,6576,526,Fridge,Appliances,4,1620.51,3/24/2024 1:05,15,"Dallas, TX",45,Male,101563.47,Gold,Credit Card,TRUE,BOGO,TRUE,Tuesday
645,5581,282,Fridge,Electronics,5,1802.66,8/23/2024 14:02,7,"Chicago, IL",62,Other,32551.3,Silver,Cash,FALSE,Percentage Discount,FALSE,Saturday
646,5526,265,Laptop,Appliances,2,475.14,03-02-2024 14:41,19,"Chicago, IL",68,Female,116279.13,Bronze,Cash,FALSE,Percentage Discount,FALSE,Monday
647,1166,788,Camera,Electronics,2,679.66,03-05-2024 05:50,5,"Los Angeles, CA",42,Female,99503.73,Gold,Credit Card,TRUE,BOGO,FALSE,Monday
648,9464,391,Camera,Electronics,1,713.51,01-06-2024 06:28,1,"Los Angeles, CA",40,Male,99916.32,Bronze,Debit Card,TRUE,None,TRUE,Thursday
649,4130,725,Tablet,Electronics,2,133.28,05-03-2024 13:17,2,"Chicago, IL",47,Female,53063.66,Gold,Digital Wallet,TRUE,Percentage Discount,FALSE,Saturday
650,2402,776,Laptop,Electronics,1,1696.11,7/26/2024 13:21,5,"Chicago, IL",68,Male,114626.48,Silver,Digital Wallet,FALSE,Percentage Discount,FALSE,Monday
651,4954,808,Washing Machine,Electronics,1,670.67,07-03-2024 06:02,12,"Chicago, IL",36,Male,76423.55,Silver,Debit Card,TRUE,None,TRUE,Saturday
652,7658,816,Fridge,Electronics,3,1368.43,5/14/2024 1:40,17,"Chicago, IL",52,Male,90618,Platinum,Cash,TRUE,None,TRUE,Monday
653,9004,709,Smartphone,Appliances,3,113.83,8/15/2024 21:05,12,"Los Angeles, CA",64,Male,51737.83,Platinum,Digital Wallet,TRUE,None,FALSE,Saturday
654,4937,686,Laptop,Electronics,5,297.61,07-03-2024 03:15,14,"Los Angeles, CA",45,Female,58443.37,Platinum,Credit Card,FALSE,BOGO,TRUE,Wednesday
655,8800,906,Tablet,Appliances,4,232.55,1/22/2024 3:09,11,"Miami, FL",41,Other,99255.88,Bronze,Cash,TRUE,None,TRUE,Sunday
656,9041,675,Headphones,Electronics,3,982.96,05-06-2024 12:17,7,"Dallas, TX",56,Other,107877.95,Bronze,Cash,FALSE,None,FALSE,Monday
657,8342,281,TV,Appliances,4,1226.83,3/16/2024 7:42,8,"Los Angeles, CA",46,Female,29848.38,Bronze,Digital Wallet,FALSE,None,TRUE,Sunday
658,1282,566,Camera,Electronics,1,1760.49,4/20/2024 19:06,16,"Los Angeles, CA",46,Male,86182.01,Gold,Digital Wallet,FALSE,None,FALSE,Sunday
659,2524,867,Washing Machine,Appliances,2,484.16,07-10-2024 18:24,16,"New York, NY",60,Other,98183.24,Gold,Credit Card,FALSE,None,FALSE,Friday
660,5820,692,Washing Machine,Electronics,5,584,07-08-2024 11:38,16,"Dallas, TX",38,Male,46808.4,Gold,Cash,FALSE,BOGO,TRUE,Monday
661,4630,468,Fridge,Electronics,2,1653.23,7/22/2024 3:45,8,"Dallas, TX",56,Female,21048.17,Bronze,Cash,FALSE,BOGO,FALSE,Monday
662,7625,136,TV,Electronics,5,563.64,1/22/2024 18:31,1,"Miami, FL",47,Female,71902.14,Platinum,Credit Card,TRUE,None,TRUE,Wednesday
663,4986,195,Laptop,Appliances,1,656.8,2/21/2024 0:02,7,"Chicago, IL",49,Female,92634.18,Silver,Digital Wallet,TRUE,Percentage Discount,FALSE,Wednesday
664,6016,886,Camera,Appliances,1,1964.62,6/24/2024 11:32,4,"Dallas, TX",45,Other,71772.82,Gold,Credit Card,FALSE,Percentage Discount,FALSE,Thursday
665,7046,406,Laptop,Appliances,2,1097.92,3/14/2024 5:34,13,"Los Angeles, CA",48,Female,100810.22,Platinum,Digital Wallet,TRUE,None,TRUE,Monday
666,8753,430,Camera,Appliances,3,254.11,08-03-2024 10:01,16,"Miami, FL",31,Other,21355.46,Platinum,Cash,FALSE,None,TRUE,Friday
667,9698,477,Laptop,Electronics,1,198.88,03-12-2024 17:22,18,"Dallas, TX",62,Male,86310.63,Silver,Credit Card,FALSE,None,FALSE,Tuesday
668,6632,488,Camera,Electronics,2,174.59,3/15/2024 13:38,16,"Chicago, IL",60,Female,47321.03,Silver,Digital Wallet,FALSE,None,TRUE,Wednesday
669,7971,939,Washing Machine,Appliances,1,1781.14,6/13/2024 5:48,4,"Miami, FL",68,Female,35950.39,Bronze,Cash,TRUE,None,FALSE,Thursday
670,6419,169,TV,Appliances,2,1904.4,08-01-2024 03:09,19,"Chicago, IL",69,Other,98119.52,Silver,Digital Wallet,FALSE,None,TRUE,Monday
671,6764,876,Washing Machine,Electronics,4,1320.23,07-03-2024 07:17,6,"Miami, FL",58,Female,107572.86,Silver,Digital Wallet,FALSE,None,TRUE,Thursday
672,8434,537,Fridge,Appliances,3,1418.04,09-05-2024 07:54,14,"New York, NY",50,Other,96093.26,Gold,Digital Wallet,TRUE,None,TRUE,Tuesday
673,5438,963,Tablet,Appliances,4,1517.46,5/24/2024 8:28,4,"New York, NY",19,Other,59787.57,Gold,Credit Card,FALSE,None,FALSE,Friday
674,6023,663,Camera,Appliances,3,1875.61,07-08-2024 04:06,12,"Chicago, IL",20,Female,30701.13,Silver,Digital Wallet,FALSE,None,TRUE,Saturday
675,5118,166,Fridge,Electronics,5,1956.66,4/13/2024 15:27,10,"New York, NY",47,Other,81330.92,Silver,Cash,TRUE,None,TRUE,Monday
676,4777,399,Washing Machine,Appliances,5,1596.89,04-12-2024 13:35,18,"Los Angeles, CA",38,Male,23729.62,Platinum,Digital Wallet,TRUE,None,FALSE,Thursday
677,2976,582,Tablet,Appliances,4,1709.12,07-10-2024 20:35,16,"Los Angeles, CA",20,Other,82944.27,Bronze,Cash,TRUE,None,TRUE,Monday
678,4155,237,Fridge,Electronics,2,436.98,06-12-2024 11:38,5,"Los Angeles, CA",64,Other,66304.28,Platinum,Cash,TRUE,None,TRUE,Sunday
679,6169,224,Headphones,Appliances,3,1094.72,04-06-2024 13:23,1,"Miami, FL",70,Female,74193.64,Silver,Digital Wallet,TRUE,None,TRUE,Wednesday
680,2958,811,TV,Appliances,5,915.74,09-12-2024 16:47,4,"Los Angeles, CA",44,Other,79155.86,Bronze,Credit Card,TRUE,None,TRUE,Tuesday
681,9779,980,Smartphone,Electronics,3,682.38,7/26/2024 19:28,5,"Miami, FL",51,Other,52914.17,Silver,Credit Card,FALSE,Percentage Discount,FALSE,Tuesday
682,4033,381,Laptop,Electronics,4,1512.6,5/22/2024 0:21,9,"Los Angeles, CA",26,Female,77615.53,Platinum,Debit Card,TRUE,None,FALSE,Wednesday
683,4138,437,Smartphone,Electronics,1,1647.31,04-09-2024 15:46,2,"Miami, FL",30,Other,27975.9,Platinum,Cash,TRUE,Percentage Discount,TRUE,Sunday
684,4545,639,Washing Machine,Electronics,5,1564.07,02-05-2024 00:43,5,"Chicago, IL",59,Male,30070.31,Bronze,Credit Card,TRUE,None,FALSE,Sunday
685,8933,523,Tablet,Appliances,4,1223.39,3/19/2024 0:03,12,"Chicago, IL",64,Male,75598.81,Silver,Digital Wallet,TRUE,None,TRUE,Thursday
686,5530,637,Headphones,Electronics,1,1500.13,2/26/2024 13:27,10,"Los Angeles, CA",33,Other,69957.37,Bronze,Credit Card,FALSE,None,TRUE,Saturday
687,9595,314,Washing Machine,Electronics,5,1186.42,03-12-2024 18:43,11,"New York, NY",67,Other,117647.48,Platinum,Credit Card,TRUE,None,FALSE,Friday
688,5636,812,Smartphone,Electronics,5,903.93,09-04-2024 11:19,11,"Chicago, IL",48,Female,86354.06,Bronze,Cash,FALSE,None,TRUE,Saturday
689,2647,314,Washing Machine,Appliances,2,1751.79,07-03-2024 23:47,1,"Chicago, IL",33,Female,72339.39,Platinum,Digital Wallet,TRUE,None,TRUE,Friday
690,4180,726,Tablet,Electronics,1,1254.92,7/18/2024 21:03,2,"Dallas, TX",32,Female,71932.17,Silver,Credit Card,FALSE,None,TRUE,Wednesday
691,5853,159,Washing Machine,Appliances,3,1098.57,2/24/2024 6:56,11,"Dallas, TX",54,Other,27649.43,Platinum,Digital Wallet,FALSE,None,FALSE,Thursday
692,4727,211,TV,Appliances,3,1753.74,09-05-2024 02:18,10,"Miami, FL",33,Female,64765.94,Silver,Digital Wallet,TRUE,None,FALSE,Friday
693,6912,685,TV,Appliances,5,327.14,2/22/2024 2:09,19,"Los Angeles, CA",35,Male,46092.45,Platinum,Cash,FALSE,Percentage Discount,FALSE,Monday
694,3939,847,TV,Electronics,3,1295.68,1/23/2024 8:21,2,"Chicago, IL",47,Other,78455.08,Platinum,Cash,TRUE,None,FALSE,Thursday
695,5952,744,Smartphone,Electronics,2,639.98,7/16/2024 10:58,17,"Chicago, IL",67,Male,88118.47,Bronze,Digital Wallet,TRUE,None,TRUE,Sunday
696,1231,641,Tablet,Appliances,3,1567.06,03-12-2024 00:53,2,"New York, NY",36,Other,62227.15,Silver,Digital Wallet,TRUE,None,TRUE,Sunday
697,9751,189,Tablet,Electronics,3,570.67,03-12-2024 05:39,19,"Dallas, TX",62,Female,68599.76,Bronze,Cash,FALSE,None,TRUE,Wednesday
698,3073,595,Fridge,Electronics,4,881.39,05-11-2024 07:15,19,"Los Angeles, CA",23,Female,62360.64,Platinum,Cash,TRUE,BOGO,FALSE,Monday
699,5494,841,Laptop,Appliances,4,619.25,3/19/2024 18:09,18,"Los Angeles, CA",60,Female,52055.05,Platinum,Digital Wallet,TRUE,None,TRUE,Sunday
700,1745,805,Smartphone,Electronics,2,853.43,7/15/2024 10:11,7,"Miami, FL",64,Male,67212.2,Platinum,Cash,FALSE,None,FALSE,Tuesday
701,1893,719,Camera,Electronics,1,972.41,04-08-2024 03:33,19,"Dallas, TX",29,Female,87551.28,Bronze,Debit Card,TRUE,BOGO,FALSE,Friday
702,5786,907,Fridge,Electronics,1,1629.9,4/18/2024 9:58,16,"Los Angeles, CA",45,Female,72596.23,Platinum,Credit Card,TRUE,None,TRUE,Wednesday
703,3068,823,Headphones,Appliances,2,98.24,04-09-2024 04:06,13,"New York, NY",49,Other,63016.42,Bronze,Debit Card,FALSE,BOGO,FALSE,Wednesday
704,9042,394,TV,Electronics,5,1534.5,4/29/2024 11:32,15,"Dallas, TX",53,Female,69226.17,Gold,Credit Card,FALSE,None,TRUE,Monday
705,2680,537,Headphones,Appliances,5,502.21,02-10-2024 04:14,8,"Chicago, IL",50,Male,103015.58,Platinum,Debit Card,TRUE,BOGO,FALSE,Thursday
706,1200,723,Washing Machine,Appliances,3,1555.69,2/15/2024 23:08,17,"Chicago, IL",43,Other,73496.21,Platinum,Debit Card,TRUE,BOGO,FALSE,Saturday
707,5658,968,Tablet,Appliances,1,1464.98,03-11-2024 11:50,17,"Chicago, IL",70,Male,31824.75,Bronze,Credit Card,TRUE,None,TRUE,Wednesday
708,8690,424,Smartphone,Appliances,2,883.18,8/31/2024 2:19,16,"Los Angeles, CA",39,Male,62546.03,Bronze,Digital Wallet,FALSE,None,FALSE,Tuesday
709,8843,365,Washing Machine,Appliances,3,631.42,1/29/2024 13:35,5,"Miami, FL",46,Other,37789.81,Gold,Debit Card,FALSE,None,FALSE,Thursday
710,8216,638,Tablet,Electronics,2,92.22,6/21/2024 0:31,10,"New York, NY",21,Other,40130.69,Gold,Debit Card,FALSE,None,TRUE,Thursday
711,6582,688,Camera,Appliances,2,892.41,8/13/2024 3:37,13,"Chicago, IL",46,Other,75667.2,Silver,Digital Wallet,TRUE,Percentage Discount,TRUE,Thursday
712,4020,738,TV,Appliances,4,1878.38,07-10-2024 17:16,4,"Los Angeles, CA",33,Other,113136.98,Bronze,Cash,FALSE,None,FALSE,Monday
713,1841,462,Tablet,Appliances,2,1245.65,6/17/2024 22:02,13,"New York, NY",59,Other,56767.19,Gold,Cash,TRUE,None,FALSE,Monday
714,5136,232,Camera,Electronics,2,985.54,7/17/2024 1:14,7,"Dallas, TX",70,Female,85474.49,Silver,Debit Card,TRUE,BOGO,FALSE,Friday
715,8827,729,Fridge,Electronics,1,1528.85,8/30/2024 23:21,1,"Dallas, TX",52,Male,56590.89,Gold,Credit Card,TRUE,None,TRUE,Sunday
716,2869,676,Fridge,Electronics,2,1036.76,05-07-2024 21:53,7,"Chicago, IL",41,Female,81196.2,Gold,Debit Card,FALSE,Percentage Discount,TRUE,Saturday
717,2070,608,Fridge,Electronics,2,456.21,1/18/2024 19:47,10,"Dallas, TX",34,Female,100831.73,Bronze,Credit Card,TRUE,BOGO,TRUE,Wednesday
718,7565,632,TV,Electronics,3,282.1,5/13/2024 3:03,8,"Chicago, IL",43,Female,26598.75,Platinum,Cash,TRUE,None,FALSE,Saturday
719,9056,846,TV,Electronics,4,1185.47,5/28/2024 9:24,17,"Chicago, IL",18,Male,106130.26,Bronze,Cash,FALSE,Percentage Discount,TRUE,Friday
720,2213,747,Headphones,Electronics,3,1021.53,8/15/2024 13:24,8,"Los Angeles, CA",65,Male,114791.03,Gold,Digital Wallet,TRUE,None,FALSE,Monday
721,1878,609,Tablet,Appliances,2,933.36,5/18/2024 1:21,2,"Dallas, TX",65,Female,48845,Bronze,Cash,FALSE,None,FALSE,Thursday
722,3485,604,Headphones,Electronics,3,1838.14,05-08-2024 08:38,1,"New York, NY",66,Male,89953.43,Silver,Cash,FALSE,None,FALSE,Saturday
723,3444,927,Tablet,Appliances,4,1222.77,4/30/2024 0:11,1,"Los Angeles, CA",41,Other,86647.82,Platinum,Cash,TRUE,Percentage Discount,FALSE,Friday
724,5978,284,Tablet,Appliances,2,1421.44,5/20/2024 7:23,19,"Los Angeles, CA",27,Male,114017.22,Silver,Digital Wallet,TRUE,BOGO,TRUE,Thursday
725,2395,724,Tablet,Appliances,1,337.24,8/13/2024 4:21,3,"New York, NY",23,Other,59896.57,Platinum,Credit Card,FALSE,None,TRUE,Thursday
726,5066,338,Camera,Electronics,1,906.41,8/27/2024 7:58,10,"Dallas, TX",47,Male,98514.85,Silver,Debit Card,TRUE,None,TRUE,Saturday
727,2940,825,TV,Electronics,3,253.7,09-03-2024 09:13,8,"Los Angeles, CA",31,Male,75755.96,Silver,Debit Card,FALSE,None,TRUE,Thursday
728,7818,397,Tablet,Electronics,2,817.33,8/26/2024 19:37,11,"New York, NY",26,Female,28944.26,Gold,Cash,TRUE,None,TRUE,Friday
729,4697,298,Camera,Appliances,4,1141.14,5/29/2024 13:40,6,"Chicago, IL",22,Female,74321.67,Gold,Credit Card,FALSE,BOGO,FALSE,Tuesday
730,9561,101,Smartphone,Electronics,5,1498.93,09-05-2024 23:58,20,"New York, NY",33,Other,84102.52,Gold,Credit Card,FALSE,Percentage Discount,FALSE,Monday
731,7232,221,Camera,Electronics,4,1435.81,8/13/2024 15:43,10,"New York, NY",31,Male,28047.89,Platinum,Debit Card,FALSE,None,FALSE,Sunday
732,8381,124,Fridge,Appliances,5,316.58,5/17/2024 23:59,20,"Los Angeles, CA",18,Female,87840.81,Gold,Credit Card,TRUE,None,TRUE,Sunday
733,8253,576,Laptop,Appliances,4,1668.24,05-01-2024 23:07,8,"Los Angeles, CA",58,Other,96873.57,Bronze,Credit Card,FALSE,None,TRUE,Wednesday
734,5871,740,Headphones,Electronics,5,696.28,2/28/2024 11:51,1,"Los Angeles, CA",39,Male,69017.37,Gold,Digital Wallet,FALSE,Percentage Discount,FALSE,Tuesday
735,8025,915,Laptop,Appliances,1,768.16,07-09-2024 03:19,16,"Los Angeles, CA",50,Female,104404.74,Gold,Cash,FALSE,None,FALSE,Wednesday
736,6003,220,TV,Appliances,1,1425.18,02-12-2024 05:46,9,"Miami, FL",69,Other,68992.74,Bronze,Digital Wallet,TRUE,None,TRUE,Wednesday
737,1986,855,Fridge,Electronics,5,643.38,6/28/2024 18:12,4,"Dallas, TX",46,Female,47183.58,Bronze,Digital Wallet,TRUE,None,FALSE,Friday
738,2625,968,Fridge,Appliances,3,369.17,9/13/2024 5:15,15,"Los Angeles, CA",61,Female,118829.51,Platinum,Debit Card,FALSE,None,FALSE,Friday
739,4404,312,Camera,Electronics,2,1652.21,5/29/2024 3:38,19,"Los Angeles, CA",53,Male,75949.6,Platinum,Credit Card,TRUE,None,FALSE,Wednesday
740,4457,918,Camera,Electronics,5,491.95,09-02-2024 09:54,19,"Los Angeles, CA",55,Female,52038.25,Bronze,Credit Card,TRUE,None,FALSE,Sunday
741,5335,730,Smartphone,Appliances,3,635.17,3/31/2024 0:48,14,"Miami, FL",28,Other,89768.63,Silver,Credit Card,FALSE,BOGO,FALSE,Tuesday
742,2330,524,TV,Electronics,4,783.03,07-03-2024 04:44,11,"Los Angeles, CA",69,Female,81481.24,Platinum,Cash,TRUE,None,FALSE,Thursday
743,3573,523,Tablet,Appliances,5,1985.7,8/17/2024 10:00,9,"Los Angeles, CA",58,Other,60377.7,Silver,Debit Card,TRUE,None,FALSE,Wednesday
744,4929,146,Fridge,Appliances,1,777.05,01-11-2024 18:02,14,"Chicago, IL",50,Other,61132.32,Gold,Credit Card,FALSE,None,FALSE,Tuesday
745,3847,441,Laptop,Electronics,2,1122.48,09-07-2024 03:14,13,"Dallas, TX",51,Male,57450.74,Bronze,Debit Card,TRUE,None,TRUE,Saturday
746,2229,458,Washing Machine,Electronics,1,1272.32,5/28/2024 1:20,5,"New York, NY",18,Male,85885.22,Bronze,Cash,FALSE,None,FALSE,Wednesday
747,3564,673,Camera,Electronics,4,545.86,04-06-2024 09:20,17,"Chicago, IL",28,Other,89582.68,Platinum,Credit Card,TRUE,None,TRUE,Friday
748,1043,925,Smartphone,Appliances,4,532.51,09-08-2024 01:27,20,"Miami, FL",63,Other,58064.36,Bronze,Digital Wallet,FALSE,Percentage Discount,FALSE,Wednesday
749,7693,752,Headphones,Electronics,3,894.08,09-08-2024 19:17,16,"Dallas, TX",67,Female,51646.26,Platinum,Credit Card,TRUE,None,TRUE,Thursday
750,8381,317,TV,Electronics,1,808.67,01-01-2024 19:18,7,"Dallas, TX",61,Male,22428.66,Silver,Cash,TRUE,BOGO,TRUE,Thursday
751,8699,111,Washing Machine,Electronics,4,1896.13,6/14/2024 12:49,12,"Los Angeles, CA",28,Female,39201.53,Bronze,Debit Card,FALSE,None,TRUE,Thursday
752,5771,755,Washing Machine,Electronics,3,1825.24,1/28/2024 15:55,4,"Chicago, IL",55,Female,118773.76,Silver,Credit Card,TRUE,None,FALSE,Monday
753,1534,306,Smartphone,Electronics,2,634.79,04-10-2024 19:34,17,"Chicago, IL",60,Other,117357.53,Silver,Digital Wallet,FALSE,None,TRUE,Wednesday
754,4792,806,Headphones,Appliances,1,1599.68,8/31/2024 19:24,20,"Chicago, IL",70,Female,96075.93,Silver,Cash,TRUE,BOGO,TRUE,Monday
755,5720,388,Smartphone,Appliances,3,1700.79,02-06-2024 19:30,13,"Miami, FL",40,Female,48722.76,Platinum,Credit Card,TRUE,Percentage Discount,FALSE,Monday
756,5632,360,Laptop,Appliances,2,1432.59,09-12-2024 21:23,6,"New York, NY",39,Female,38435.05,Silver,Digital Wallet,FALSE,None,FALSE,Sunday
757,8438,909,Camera,Electronics,3,808.11,5/19/2024 19:23,5,"Miami, FL",67,Female,58497.71,Gold,Cash,FALSE,Percentage Discount,FALSE,Friday
758,2166,169,Headphones,Appliances,1,1467.95,05-06-2024 15:02,11,"Miami, FL",66,Male,39637.38,Gold,Credit Card,FALSE,None,FALSE,Tuesday
759,4824,415,Tablet,Electronics,2,723.48,08-02-2024 01:59,5,"Los Angeles, CA",70,Male,85408.74,Silver,Credit Card,TRUE,None,FALSE,Wednesday
760,5334,407,Headphones,Electronics,2,1282.77,1/26/2024 12:34,15,"New York, NY",49,Female,87101.74,Bronze,Debit Card,FALSE,BOGO,FALSE,Wednesday
761,4241,618,Washing Machine,Electronics,5,745.64,07-03-2024 05:49,11,"Los Angeles, CA",43,Female,78781.1,Gold,Credit Card,FALSE,None,TRUE,Saturday
762,7965,663,TV,Electronics,3,602.7,02-10-2024 18:23,13,"Miami, FL",57,Other,54408.85,Silver,Debit Card,FALSE,None,TRUE,Saturday
763,2880,431,Washing Machine,Appliances,1,210.55,02-12-2024 18:18,2,"New York, NY",66,Other,29508.92,Silver,Debit Card,FALSE,None,TRUE,Sunday
764,9922,885,Headphones,Appliances,2,1272.87,06-10-2024 13:04,1,"New York, NY",31,Other,41986.66,Silver,Cash,TRUE,None,TRUE,Saturday
765,4683,106,Fridge,Electronics,2,572.08,1/21/2024 21:43,6,"Miami, FL",21,Other,109721.72,Platinum,Digital Wallet,TRUE,BOGO,TRUE,Monday
766,3441,216,Laptop,Electronics,5,1867.19,7/16/2024 1:21,5,"Chicago, IL",50,Female,83425.4,Gold,Debit Card,TRUE,None,TRUE,Wednesday
767,5352,802,Camera,Appliances,5,1861.72,08-06-2024 01:31,8,"New York, NY",51,Other,101912.11,Gold,Credit Card,TRUE,Percentage Discount,TRUE,Saturday
768,3330,441,Smartphone,Appliances,3,274.06,4/26/2024 3:16,2,"Los Angeles, CA",52,Male,66398.14,Gold,Digital Wallet,FALSE,BOGO,FALSE,Thursday
769,2169,449,TV,Appliances,4,174.1,9/16/2024 6:06,5,"Dallas, TX",31,Female,24543.66,Gold,Debit Card,TRUE,None,TRUE,Monday
770,1977,505,TV,Appliances,4,55.73,04-06-2024 02:22,8,"New York, NY",49,Female,62243.15,Bronze,Cash,TRUE,None,TRUE,Sunday
771,3718,841,Laptop,Electronics,3,75.6,7/30/2024 8:29,10,"Chicago, IL",70,Male,117893.46,Platinum,Debit Card,FALSE,None,TRUE,Wednesday
772,6039,682,Smartphone,Electronics,2,365.05,3/25/2024 18:11,2,"New York, NY",61,Female,54764.18,Gold,Debit Card,TRUE,Percentage Discount,FALSE,Tuesday
773,5728,730,Washing Machine,Electronics,4,372.89,2/24/2024 7:59,12,"Los Angeles, CA",20,Male,82564.39,Gold,Digital Wallet,FALSE,None,FALSE,Monday
774,8195,129,Fridge,Electronics,3,1051.56,4/25/2024 20:23,13,"Los Angeles, CA",46,Male,36835.83,Platinum,Debit Card,FALSE,None,FALSE,Sunday
775,3037,952,Headphones,Appliances,2,233.38,2/23/2024 2:50,15,"Chicago, IL",56,Other,47090.59,Bronze,Digital Wallet,TRUE,Percentage Discount,TRUE,Friday
776,8679,279,Smartphone,Appliances,2,1150.86,04-05-2024 16:26,15,"Miami, FL",64,Male,83013.48,Gold,Credit Card,TRUE,None,TRUE,Tuesday
777,5982,298,Laptop,Appliances,2,190.02,5/25/2024 2:11,4,"Los Angeles, CA",55,Female,26201.83,Silver,Digital Wallet,FALSE,BOGO,FALSE,Thursday
778,7594,438,Fridge,Electronics,2,1676.55,8/28/2024 13:26,6,"Dallas, TX",64,Female,42117.8,Platinum,Digital Wallet,FALSE,None,FALSE,Thursday
779,5460,953,Camera,Appliances,5,609.02,07-05-2024 07:50,12,"New York, NY",22,Female,96025.17,Bronze,Debit Card,FALSE,None,TRUE,Tuesday
780,9199,446,Fridge,Electronics,2,1996.95,2/24/2024 13:24,3,"Miami, FL",62,Male,100855.29,Gold,Debit Card,FALSE,None,FALSE,Monday
781,9847,788,Washing Machine,Appliances,5,494.46,3/16/2024 3:42,12,"Chicago, IL",61,Other,73603.95,Bronze,Credit Card,TRUE,BOGO,FALSE,Saturday
782,9090,590,Camera,Electronics,2,1538.26,6/19/2024 1:03,17,"Miami, FL",56,Male,87689.87,Gold,Debit Card,FALSE,None,TRUE,Sunday
783,8172,585,Fridge,Electronics,1,1683.67,8/24/2024 1:49,19,"Dallas, TX",68,Male,38910,Platinum,Cash,FALSE,BOGO,TRUE,Tuesday
784,2317,916,Fridge,Appliances,2,1351.91,09-09-2024 21:22,2,"Dallas, TX",64,Female,40300.35,Platinum,Digital Wallet,FALSE,None,FALSE,Tuesday
785,1653,136,Tablet,Electronics,1,803.88,8/15/2024 22:58,9,"Chicago, IL",18,Other,31528.94,Gold,Cash,TRUE,None,FALSE,Thursday
786,8078,761,Headphones,Electronics,2,1784.25,08-04-2024 02:21,4,"Miami, FL",44,Other,49549.41,Bronze,Debit Card,FALSE,None,FALSE,Wednesday
